TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Menu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,72,0.3,3,11,190,142645,1681661538116,0.8780487804878049,11111110111110001101111111111111111111111,0.7647058823529411,11111101111111000,1.0,11,0,0,2,2,0.8367346938775511,11111110011111110111111111011111111111111111111111011111111111111110001111111000000001111111111111,0.7777777777777778,111110110,1.0,111111,0.8333333333333334,101111,0.7647058823529411,11111011111110100
