TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.CasaInteligente,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,216,0.3,2,111,349,265669,1684051752921,0.8516746411483254,11111111111111111111111111111111101111111111111111111100001111110111111111011111000000000000000000111111111111111111111111111111111111111110000111111111110011111111111111111111111111111111111111111111111111111,0.740506329113924,11111111111111111111111111111111111111111111011111111010111111111111111111111111111111111000001111111111100000000000000000000000100111111111101111111011000000,1.0,1111111111111111111111111111,0,0,22,3,0.652027027027027,11111111111111111111110111111101111111111111111011011111101111101001101111011111111111111111101111111111011101111111111111111111111111100000000011111111101111000000001101111111011111111111111111111000000000000000000000000000000000000000000000000000000000100111111111111101001111111111010111000000,0.6947368421052632,01100111111011111111101101101101101101101111111101101101101111111111110111111000011001000010010,1.0,11111111111111111111111111111111111111111111111111111111,0.9285714285714286,11011111111111111111111111111111011011011111111111111111,0.740506329113924,11111111111111111111111111111111111111111111101111111010111111111111111111111111111101101100101111111111010000000000000000000000011011111111011111110111000000
