TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.Fatura,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,64,0.3,2,44,150,79899,1684052361243,1.0,11111111111111111111111111111111111111111111111111111111111111111111111111,1.0,1111111111111111111111111111111111111111111,1.0,111,0,0,3,1,0.953125,1111111111111111111111111111011101111111111110111111111111111111,0.918918918918919,1111111110111111111111111111111111010,1.0,1111111111111111111111,1.0,1111111111111111111111,1.0,1111111111111111111111111111111111111111111
