TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
UI,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,812,0.3,2,63,251,858489,1684050597724,0.35144312393887944,1111111111111111111001010101000100000000011111111000000000000000000000000010101000110000011110000000000000000011110000000000000000011111111111100000000000000000111111111100001111100000000000000000000100000000000000000000000000000000000000000011011111000000000000000000000001111110000001111111000000011001111111110011110000000000000000000000000000000000000000000000110100000011100001011101000011111111111111111111001011000010000000000000000000000000000000000000000000000000000000000011111110010100011111110001010001111000000001111111111111111100000001111111111111111101111000000011110000000,0.3359375,111101111101101101010101010101100101000000000000000001010101010101010110010011111111110101010100011111011101011111110101010101010101010000000111111111011101010101000111110100000000011111010000000000000000000000000000000000000001010110000011111000000000000000000000000000000000000100110001111111010000000000000000000000000111111011000000000000000000000000000000000000000000000000000000,1.0,111111111111111111111111111111111111111111,0,0,42,6,0.3111111111111111,111111111111111111111000000011111110000000000000000000000000000000000000000000000000000000000000001100111110000000000001111111111111011111111111111011111111111100000000000000000000000000000111000111000000000000000000000000000000000000000001110000000000000000000000000000000000000000011100000000000000000000000000000000000000001111110101110101110101110100111111100000000000000000000001111111111111111111100000000111000000000000000000000000000000000000000111000000000000001110000000000000011100000000011111110000000000000000000000000011111111110000000111110000000000000111100000000000000000000000000000000000111010111101111011010111111111111111111111011110000000000000000000000,1.0,,1.0,1111111111111111111111111,0.36,1000000101101110000101000,0.21875,111110011101100100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010101011111111010110000110000001110111010011111011011000111101100000000101011110000000000000000000000000000000000000010011001000011111000000000000000000000000000000000000100110011111001110000000000000000000000000111011111000000000000000000000000000000000000000000000000000000
