TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.SmartHouses,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,239,0.3,2,91,290,286237,1684051461811,0.6282051282051282,111111111111111111111111111111111111111111111111111111111111111101000111110000011000001001111101111111111000111000111000000111000001011111111001100110011001111111111111111111001111001111111111110001010111111111111111111111000000000000000000000000000000000000000000000000001101101111101101001000000001111111111111,0.43352601156069365,11111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000001111110011101110111010101011010101111000000000000000001111111110000111100111,1.0,11111111111111111111111111111111111111111111,0,0,34,3,0.6151419558359621,11111111111111111111111111111111111111111111000110111101111111111111000000001111000001111111000111111111111000111111111111100011000000000010011111110010111111111111111111110010111101010000000011100011000000000000000000000011000000011000000000011111110111111111111100000000000100101110001010010010011111111111111111111,0.43902439024390244,0101001011110100011111010010010010111101100000001001001110110110000000000000110110,1.0,11111111111111111111111111111111111111111111111111111111,0.6785714285714286,11100100011110101111111110111110111011100011010000111111,0.43352601156069365,11111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000001111110011101101110110010111100101110100000000000000001111111110000111100111
