TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.SmartBulb,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,120,0.3,2,41,92,143222,1684052023345,0.9230769230769231,111111111111111111111111111111111111111111111111111111111111111111111000000111,0.8648648648648649,11111111111111111111110101011111111110000000111111111111111111111111111111,1.0,11111111,0,0,8,3,0.9052631578947369,11111001110011100111111111110001111111111111111111111111111111111111111111111111111111111111111,0.37254901960784315,010010010111110010111111111000000000000000000000010,1.0,111111111111111111111,0.9523809523809523,111111111111111011111,0.8648648648648649,11111111111111111111111110111010111101000000111111111111111111111111111111
